"danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature","name","popularity","artist","in_playlist"
"0.55","0.0258","0","-23.645","1","0.0716","0.995","0.945","0.0943","0.301","99.6","audio_features","2UULAbBdnQNgf6qu5N009c","spotify:track:2UULAbBdnQNgf6qu5N009c","https://api.spotify.com/v1/tracks/2UULAbBdnQNgf6qu5N009c","https://api.spotify.com/v1/audio-analysis/2UULAbBdnQNgf6qu5N009c","150000","4","Before The Morning","61","Charles Bolt","0"
"0.438","0.0153","5","-26.985","1","0.0457","0.994","0.966","0.121","0.196","66.752","audio_features","7bLh5731j5ouzABXYQisTt","spotify:track:7bLh5731j5ouzABXYQisTt","https://api.spotify.com/v1/tracks/7bLh5731j5ouzABXYQisTt","https://api.spotify.com/v1/audio-analysis/7bLh5731j5ouzABXYQisTt","205500","4","Stardust","61","Sonny Beckerlee","0"
"0.609","0.0375","5","-23.805","1","0.0455","0.994","0.946","0.114","0.299","72.961","audio_features","4Qii8HjYctNiVuMcFBT4Im","spotify:track:4Qii8HjYctNiVuMcFBT4Im","https://api.spotify.com/v1/tracks/4Qii8HjYctNiVuMcFBT4Im","https://api.spotify.com/v1/audio-analysis/4Qii8HjYctNiVuMcFBT4Im","192043","4","Blue Christmas","61","Damian Syslo","0"
"0.4","0.159","5","-15.295","1","0.0453","0.986","0.861","0.102","0.163","77.692","audio_features","5tonIMBlp63D4gSJQU2I6l","spotify:track:5tonIMBlp63D4gSJQU2I6l","https://api.spotify.com/v1/tracks/5tonIMBlp63D4gSJQU2I6l","https://api.spotify.com/v1/audio-analysis/5tonIMBlp63D4gSJQU2I6l","227359","4","You'll Never Know","23","David Osborne","0"
"0.55","0.053","8","-22.044","1","0.0486","0.995","0.947","0.119","0.333","99.525","audio_features","4gjU5sX4EBfZZPy2IBy9JK","spotify:track:4gjU5sX4EBfZZPy2IBy9JK","https://api.spotify.com/v1/tracks/4gjU5sX4EBfZZPy2IBy9JK","https://api.spotify.com/v1/audio-analysis/4gjU5sX4EBfZZPy2IBy9JK","179483","4","Wonderful Christmastime","61","Annie Leigh","0"
"0.549","0.0209","7","-20.595","1","0.048","0.992","0.918","0.0714","0.172","64.05","audio_features","7LjZkTF371GIY71RNcBhhn","spotify:track:7LjZkTF371GIY71RNcBhhn","https://api.spotify.com/v1/tracks/7LjZkTF371GIY71RNcBhhn","https://api.spotify.com/v1/audio-analysis/7LjZkTF371GIY71RNcBhhn","146443","4","O Little Town of Betlehem","62","Sabine Moncler","0"
"0.615","0.0318","1","-20.471","1","0.0519","0.993","0.952","0.106","0.34","91.358","audio_features","3rAH1KQB8gVAi6aNWtrpq6","spotify:track:3rAH1KQB8gVAi6aNWtrpq6","https://api.spotify.com/v1/tracks/3rAH1KQB8gVAi6aNWtrpq6","https://api.spotify.com/v1/audio-analysis/3rAH1KQB8gVAi6aNWtrpq6","111108","3","Silent Night","62","Sabine Moncler","0"
"0.761","0.0381","8","-21.605","1","0.0621","0.993","0.97","0.108","0.326","71.974","audio_features","6bPhKzJmzytikDLO3I7qqN","spotify:track:6bPhKzJmzytikDLO3I7qqN","https://api.spotify.com/v1/tracks/6bPhKzJmzytikDLO3I7qqN","https://api.spotify.com/v1/audio-analysis/6bPhKzJmzytikDLO3I7qqN","149167","4","My Own Christmas","60","Amy Yeager","0"
"0.479","0.0659","2","-25.061","1","0.065","0.995","0.961","0.0992","0.397","69.04","audio_features","1m7kMiFTMuH3gBAZsNXC5B","spotify:track:1m7kMiFTMuH3gBAZsNXC5B","https://api.spotify.com/v1/tracks/1m7kMiFTMuH3gBAZsNXC5B","https://api.spotify.com/v1/audio-analysis/1m7kMiFTMuH3gBAZsNXC5B","166457","4","Come Thou Fount Of Every Blessing","61","John Bladh","0"
"0.532","0.0532","5","-22.605","1","0.0905","0.986","0.958","0.0786","0.51","170.01","audio_features","5Jxv7KoYizZe91nA4PpaDY","spotify:track:5Jxv7KoYizZe91nA4PpaDY","https://api.spotify.com/v1/tracks/5Jxv7KoYizZe91nA4PpaDY","https://api.spotify.com/v1/audio-analysis/5Jxv7KoYizZe91nA4PpaDY","174413","3","Christmas Peace","60","Amy Yeager","0"
"0.419","0.0138","7","-28.214","1","0.042","0.989","0.964","0.113","0.273","62.939","audio_features","3JWJdn9hTC9IumZx6bUoQM","spotify:track:3JWJdn9hTC9IumZx6bUoQM","https://api.spotify.com/v1/tracks/3JWJdn9hTC9IumZx6bUoQM","https://api.spotify.com/v1/audio-analysis/3JWJdn9hTC9IumZx6bUoQM","148125","5","See Amidst The Winter's Snow","60","John Bladh","0"
"0.424","0.151","7","-22.12","1","0.0486","0.988","0.889","0.091","0.408","124.059","audio_features","6s762qoRM0crwCOU63DLd6","spotify:track:6s762qoRM0crwCOU63DLd6","https://api.spotify.com/v1/tracks/6s762qoRM0crwCOU63DLd6","https://api.spotify.com/v1/audio-analysis/6s762qoRM0crwCOU63DLd6","234573","4","The Wassail Song (Here We Come A-Caroling)","60","Brad Jacobsen","0"
"0.403","0.0444","4","-23.981","0","0.0506","0.993","0.901","0.347","0.22","172.988","audio_features","4F3LK04xkjQSBn0kD4wUK5","spotify:track:4F3LK04xkjQSBn0kD4wUK5","https://api.spotify.com/v1/tracks/4F3LK04xkjQSBn0kD4wUK5","https://api.spotify.com/v1/audio-analysis/4F3LK04xkjQSBn0kD4wUK5","240000","4","O Come O Come Emmanuel (Piano Version)","61","Half Giant","0"
"0.538","0.33","5","-18.962","1","0.044","0.938","0.878","0.116","0.294","131.716","audio_features","6aPvFohVtmfvhXwApum5MP","spotify:track:6aPvFohVtmfvhXwApum5MP","https://api.spotify.com/v1/tracks/6aPvFohVtmfvhXwApum5MP","https://api.spotify.com/v1/audio-analysis/6aPvFohVtmfvhXwApum5MP","217627","4","O Christmas Tree","22","Mason Embry Trio","0"
"0.379","0.0295","11","-25.436","1","0.0512","0.992","0.946","0.11","0.358","163.392","audio_features","7ubJ40WEvyuzjmiFsH6RQa","spotify:track:7ubJ40WEvyuzjmiFsH6RQa","https://api.spotify.com/v1/tracks/7ubJ40WEvyuzjmiFsH6RQa","https://api.spotify.com/v1/audio-analysis/7ubJ40WEvyuzjmiFsH6RQa","215642","4","Holly Jolly Christmas","60","Leyton Lake","0"
"0.522","0.0252","2","-25.639","1","0.0605","0.995","0.957","0.107","0.305","74.332","audio_features","0RcE3ty89FWkfv84lZewEH","spotify:track:0RcE3ty89FWkfv84lZewEH","https://api.spotify.com/v1/tracks/0RcE3ty89FWkfv84lZewEH","https://api.spotify.com/v1/audio-analysis/0RcE3ty89FWkfv84lZewEH","128000","4","I Heard The Bells On Christmas Day","60","Manny Heights","0"
"0.579","0.0333","5","-25.935","1","0.0556","0.994","0.943","0.156","0.657","105.882","audio_features","25vdlTYdZPJssQbXU8qUsg","spotify:track:25vdlTYdZPJssQbXU8qUsg","https://api.spotify.com/v1/tracks/25vdlTYdZPJssQbXU8qUsg","https://api.spotify.com/v1/audio-analysis/25vdlTYdZPJssQbXU8qUsg","122000","4","Good King Wenceslas","60","Chris Beard","0"
"0.347","0.0658","4","-21.989","0","0.0503","0.991","0.928","0.102","0.133","178.477","audio_features","6EEMkhOLESfrmQPoC20J09","spotify:track:6EEMkhOLESfrmQPoC20J09","https://api.spotify.com/v1/tracks/6EEMkhOLESfrmQPoC20J09","https://api.spotify.com/v1/audio-analysis/6EEMkhOLESfrmQPoC20J09","151979","4","My Favorite Things","60","Emelie Wand","0"
"0.47","0.00896","5","-32.707","1","0.05","0.995","0.931","0.0779","0.152","82.372","audio_features","2vwIMdSn7LSjFk5YleHKqF","spotify:track:2vwIMdSn7LSjFk5YleHKqF","https://api.spotify.com/v1/tracks/2vwIMdSn7LSjFk5YleHKqF","https://api.spotify.com/v1/audio-analysis/2vwIMdSn7LSjFk5YleHKqF","188000","4","Do You Want To Build A Snowman?","64","Ivan Clarke","0"
"0.395","0.15","7","-17.72","1","0.0446","0.992","0.931","0.0942","0.353","75.464","audio_features","0YrtmukmxadUiL71QmYavc","spotify:track:0YrtmukmxadUiL71QmYavc","https://api.spotify.com/v1/tracks/0YrtmukmxadUiL71QmYavc","https://api.spotify.com/v1/audio-analysis/0YrtmukmxadUiL71QmYavc","112773","1","The Holly and the Ivy","60","David Osborne","0"
"0.393","0.0627","2","-21.103","1","0.0493","0.994","0.955","0.136","0.401","73.409","audio_features","4E42u4CFeuIyFdaEWN7Wty","spotify:track:4E42u4CFeuIyFdaEWN7Wty","https://api.spotify.com/v1/tracks/4E42u4CFeuIyFdaEWN7Wty","https://api.spotify.com/v1/audio-analysis/4E42u4CFeuIyFdaEWN7Wty","239450","3","Jingle Bells","60","Brandon Mills","0"
"0.46","0.119","7","-25.353","0","0.0618","0.995","0.942","0.125","0.321","127.605","audio_features","1RNzv8ufhQVyQIt6wYH2UY","spotify:track:1RNzv8ufhQVyQIt6wYH2UY","https://api.spotify.com/v1/tracks/1RNzv8ufhQVyQIt6wYH2UY","https://api.spotify.com/v1/audio-analysis/1RNzv8ufhQVyQIt6wYH2UY","108211","3","Carol Of The Bells","61","Sasha Cohn","0"
"0.327","0.0446","0","-20.283","0","0.044","0.993","0.928","0.111","0.133","174.118","audio_features","42paNhAcBQ5RSabNzOYSUX","spotify:track:42paNhAcBQ5RSabNzOYSUX","https://api.spotify.com/v1/tracks/42paNhAcBQ5RSabNzOYSUX","https://api.spotify.com/v1/audio-analysis/42paNhAcBQ5RSabNzOYSUX","202419","3","Bella Notte","60","Davide Ambrosia","0"
"0.489","0.0585","3","-18.813","1","0.059","0.991","0.952","0.109","0.269","136.99","audio_features","1CRpttW8EKGeCeuUg5yuo7","spotify:track:1CRpttW8EKGeCeuUg5yuo7","https://api.spotify.com/v1/tracks/1CRpttW8EKGeCeuUg5yuo7","https://api.spotify.com/v1/audio-analysis/1CRpttW8EKGeCeuUg5yuo7","168000","4","Little Drummer Boy","60","Rhett Week","0"
"0.386","0.126","7","-19.312","1","0.0486","0.994","0.921","0.131","0.267","131.767","audio_features","0wPujtWCbSrEy5eylY7SAn","spotify:track:0wPujtWCbSrEy5eylY7SAn","https://api.spotify.com/v1/tracks/0wPujtWCbSrEy5eylY7SAn","https://api.spotify.com/v1/audio-analysis/0wPujtWCbSrEy5eylY7SAn","158748","4","I Wish It Could Be Christmas Everyday","60","Kevin Duncan","0"
"0.368","0.0145","8","-25.912","1","0.0562","0.99","0.938","0.1","0.206","103.702","audio_features","7JlChhx7Srvi2bOveY2HOI","spotify:track:7JlChhx7Srvi2bOveY2HOI","https://api.spotify.com/v1/tracks/7JlChhx7Srvi2bOveY2HOI","https://api.spotify.com/v1/audio-analysis/7JlChhx7Srvi2bOveY2HOI","213500","4","A Baby Changes Everything","60","Ivan Clarke","0"
"0.389","0.0471","3","-21.994","1","0.0446","0.992","0.953","0.124","0.123","109.486","audio_features","7adF8nbrf6PWrdK7RPVjyF","spotify:track:7adF8nbrf6PWrdK7RPVjyF","https://api.spotify.com/v1/tracks/7adF8nbrf6PWrdK7RPVjyF","https://api.spotify.com/v1/audio-analysis/7adF8nbrf6PWrdK7RPVjyF","198000","4","As Time Goes By","62","Isabella Ivanova","0"
"0.271","0.0146","7","-22.347","1","0.0441","0.993","0.933","0.115","0.214","76.515","audio_features","41CPQaDqKmmg9ZHb4GRnEm","spotify:track:41CPQaDqKmmg9ZHb4GRnEm","https://api.spotify.com/v1/tracks/41CPQaDqKmmg9ZHb4GRnEm","https://api.spotify.com/v1/audio-analysis/41CPQaDqKmmg9ZHb4GRnEm","195148","4","Amazing Grace","60","Hugo Gorka","0"
"0.398","0.0115","6","-20.633","1","0.0496","0.995","0.958","0.0953","0.286","68.663","audio_features","2DU5BBascxQF2g1zcL3peJ","spotify:track:2DU5BBascxQF2g1zcL3peJ","https://api.spotify.com/v1/tracks/2DU5BBascxQF2g1zcL3peJ","https://api.spotify.com/v1/audio-analysis/2DU5BBascxQF2g1zcL3peJ","185452","4","Happy Xmas (War Is Over)","60","Rhett Week","0"
"0.363","0.00572","4","-27.956","1","0.0494","0.994","0.953","0.0887","0.371","83.899","audio_features","0FeaaPUwvzyrJPsj15hcsG","spotify:track:0FeaaPUwvzyrJPsj15hcsG","https://api.spotify.com/v1/tracks/0FeaaPUwvzyrJPsj15hcsG","https://api.spotify.com/v1/audio-analysis/0FeaaPUwvzyrJPsj15hcsG","226609","4","Lo, How A Rose E'er Blooming","59","Jules Amaro","0"
"0.651","0.0428","7","-21.645","1","0.0945","0.994","0.965","0.113","0.415","139.736","audio_features","5Pbi5dc3jkvGN5ava2RwIx","spotify:track:5Pbi5dc3jkvGN5ava2RwIx","https://api.spotify.com/v1/tracks/5Pbi5dc3jkvGN5ava2RwIx","https://api.spotify.com/v1/audio-analysis/5Pbi5dc3jkvGN5ava2RwIx","152200","3","Santa Lucia","59","Josie O'Connor","0"
"0.509","0.0178","7","-28.277","1","0.0562","0.995","0.964","0.108","0.341","117.468","audio_features","4PzC5QA9SkhDMO7MCItZXx","spotify:track:4PzC5QA9SkhDMO7MCItZXx","https://api.spotify.com/v1/tracks/4PzC5QA9SkhDMO7MCItZXx","https://api.spotify.com/v1/audio-analysis/4PzC5QA9SkhDMO7MCItZXx","172034","4","Once In Royal Davids City","60","Jules Amaro","0"
"0.741","0.0076","9","-28.167","0","0.102","0.996","0.964","0.151","0.146","70.063","audio_features","2BA9lxm5WcM1Ek98E70gav","spotify:track:2BA9lxm5WcM1Ek98E70gav","https://api.spotify.com/v1/tracks/2BA9lxm5WcM1Ek98E70gav","https://api.spotify.com/v1/audio-analysis/2BA9lxm5WcM1Ek98E70gav","136286","3","Free From Boundaries","61","Pernilla Mayer","0"
"0.492","0.0881","0","-17.456","1","0.0414","0.974","0.952","0.108","0.469","94.559","audio_features","1lBevqmOrXknP3Kaisdbn3","spotify:track:1lBevqmOrXknP3Kaisdbn3","https://api.spotify.com/v1/tracks/1lBevqmOrXknP3Kaisdbn3","https://api.spotify.com/v1/audio-analysis/1lBevqmOrXknP3Kaisdbn3","159238","4","Go Tell It On The Mountain","59","John Manson","0"
"0.242","0.00898","7","-31.811","0","0.0424","0.994","0.909","0.0814","0.0549","68.88","audio_features","43bSKCMWHIuBsUVmQcDX1J","spotify:track:43bSKCMWHIuBsUVmQcDX1J","https://api.spotify.com/v1/tracks/43bSKCMWHIuBsUVmQcDX1J","https://api.spotify.com/v1/audio-analysis/43bSKCMWHIuBsUVmQcDX1J","257000","5","Rêverie, L. 68: Rêverie","61","Claude Debussy","0"
"0.194","0.0324","5","-28.215","1","0.0382","0.982","0.961","0.0916","0.0596","144.13","audio_features","2YarjDYjBJuH63dUIh9OWv","spotify:track:2YarjDYjBJuH63dUIh9OWv","https://api.spotify.com/v1/tracks/2YarjDYjBJuH63dUIh9OWv","https://api.spotify.com/v1/audio-analysis/2YarjDYjBJuH63dUIh9OWv","433800","4","Piano Concerto No. 21 in C Major, K. 467 ""Elvira Madigan"": II. Andante","65","Wolfgang Amadeus Mozart","0"
"0.275","0.157","7","-18.752","1","0.0636","0.89","0.842","0.186","0.304","73.289","audio_features","17i5jLpzndlQhbS4SrTd0B","spotify:track:17i5jLpzndlQhbS4SrTd0B","https://api.spotify.com/v1/tracks/17i5jLpzndlQhbS4SrTd0B","https://api.spotify.com/v1/audio-analysis/17i5jLpzndlQhbS4SrTd0B","152280","4","Cello Suite No. 1 in G Major, BWV 1007: I. Prélude","68","Johann Sebastian Bach","0"
"0.398","0.00293","1","-29.481","1","0.0666","0.995","0.922","0.0897","0.0804","130.464","audio_features","4q8f3Ls32PcXE8Ks4V1ufx","spotify:track:4q8f3Ls32PcXE8Ks4V1ufx","https://api.spotify.com/v1/tracks/4q8f3Ls32PcXE8Ks4V1ufx","https://api.spotify.com/v1/audio-analysis/4q8f3Ls32PcXE8Ks4V1ufx","348333","4","Chopin: 24 Preludes, Op. 28: No. 15 in D-Flat Major, ""Raindrop""","62","Frédéric Chopin","0"
"0.364","0.189","2","-22.125","0","0.0425","0.964","0.82","0.0769","0.283","111.408","audio_features","6lnttZF0hDaVyVZBEgpJ3I","spotify:track:6lnttZF0hDaVyVZBEgpJ3I","https://api.spotify.com/v1/tracks/6lnttZF0hDaVyVZBEgpJ3I","https://api.spotify.com/v1/audio-analysis/6lnttZF0hDaVyVZBEgpJ3I","822307","4","Beethoven : Symphony No.9 in D minor Op.125 : II Molto vivace","61","Ludwig van Beethoven","0"
"0.343","0.0209","8","-27.015","1","0.0398","0.987","0.922","0.126","0.0393","125.242","audio_features","1M2RkUUJ9wXRsW3jN1MCHS","spotify:track:1M2RkUUJ9wXRsW3jN1MCHS","https://api.spotify.com/v1/tracks/1M2RkUUJ9wXRsW3jN1MCHS","https://api.spotify.com/v1/audio-analysis/1M2RkUUJ9wXRsW3jN1MCHS","497773","3","4 Impromptus, Op.90, D.899: No.4 in A Flat Major: Allegretto","15","Franz Schubert","0"
"0.332","0.218","1","-15.772","1","0.0392","0.527","0.238","0.223","0.538","124.63","audio_features","12wHScGeETTpp7Rjek9MCJ","spotify:track:12wHScGeETTpp7Rjek9MCJ","https://api.spotify.com/v1/tracks/12wHScGeETTpp7Rjek9MCJ","https://api.spotify.com/v1/audio-analysis/12wHScGeETTpp7Rjek9MCJ","316267","4","Canon & Gigue","56","Johann Pachelbel","0"
"0.235","0.166","5","-19.632","1","0.0347","0.992","0.87","0.101","0.0356","101.182","audio_features","5bi8ryL6gy6a1BRXOf43y9","spotify:track:5bi8ryL6gy6a1BRXOf43y9","https://api.spotify.com/v1/tracks/5bi8ryL6gy6a1BRXOf43y9","https://api.spotify.com/v1/audio-analysis/5bi8ryL6gy6a1BRXOf43y9","295560","4","Etude No. 2","58","Philip Glass","0"
"0.0811","0.0122","4","-32.654","0","0.0511","0.902","0.308","0.0648","0.0384","74.554","audio_features","2kAgCRZPG3YQR2VMqRvLmb","spotify:track:2kAgCRZPG3YQR2VMqRvLmb","https://api.spotify.com/v1/tracks/2kAgCRZPG3YQR2VMqRvLmb","https://api.spotify.com/v1/audio-analysis/2kAgCRZPG3YQR2VMqRvLmb","935360","4","The Lark Ascending","55","Ralph Vaughan Williams","0"
"0.333","0.465","7","-18.452","1","0.0462","0.837","0.797","0.291","0.641","169.952","audio_features","3qwVqJyXKNiPZLz9VBMd6r","spotify:track:3qwVqJyXKNiPZLz9VBMd6r","https://api.spotify.com/v1/tracks/3qwVqJyXKNiPZLz9VBMd6r","https://api.spotify.com/v1/audio-analysis/3qwVqJyXKNiPZLz9VBMd6r","153573","3","The Four Seasons, Violin Concerto No. 2 in G Minor, RV 315 ""Summer"": III. Presto","59","Antonio Vivaldi","0"
"0.0821","0.128","4","-16.584","1","0.0346","0.872","0.889","0.107","0.0427","78.015","audio_features","2XCE5GUZvDvoHc5Llo0iek","spotify:track:2XCE5GUZvDvoHc5Llo0iek","https://api.spotify.com/v1/tracks/2XCE5GUZvDvoHc5Llo0iek","https://api.spotify.com/v1/audio-analysis/2XCE5GUZvDvoHc5Llo0iek","853347","4","Tannhäuser: Overture","12","Richard Wagner","0"
"0.453","0.00715","5","-33.859","1","0.0709","0.995","0.931","0.0647","0.257","135.407","audio_features","50VVlZROGaROAwNqAMxA6B","spotify:track:50VVlZROGaROAwNqAMxA6B","https://api.spotify.com/v1/tracks/50VVlZROGaROAwNqAMxA6B","https://api.spotify.com/v1/audio-analysis/50VVlZROGaROAwNqAMxA6B","186200","3","Kinderszenen, Op. 15: VII. Träumerei","16","Robert Schumann","0"
"0.278","0.151","4","-19.607","0","0.042","0.917","0.122","0.273","0.167","99.212","audio_features","2mPd1593fOWtbSGqA0VVcS","spotify:track:2mPd1593fOWtbSGqA0VVcS","https://api.spotify.com/v1/tracks/2mPd1593fOWtbSGqA0VVcS","https://api.spotify.com/v1/audio-analysis/2mPd1593fOWtbSGqA0VVcS","730667","4","Violin Concerto In E Minor, Op.64, MWV O14: 1. Allegro molto appassionato","12","Felix Mendelssohn","0"
"0.491","0.0176","4","-26.911","0","0.0644","0.994","0.927","0.0985","0.0901","125.793","audio_features","3MRQn2RYo2VLYMoStnLRxu","spotify:track:3MRQn2RYo2VLYMoStnLRxu","https://api.spotify.com/v1/tracks/3MRQn2RYo2VLYMoStnLRxu","https://api.spotify.com/v1/audio-analysis/3MRQn2RYo2VLYMoStnLRxu","346587","3","Ravel: Pavane pour une infante défunte, M. 19","58","Maurice Ravel","0"
"0.134","0.0861","2","-22.517","1","0.0441","0.988","0.204","0.0761","0.0355","153.035","audio_features","4JGyMnPJjO9ArabchJtwGB","spotify:track:4JGyMnPJjO9ArabchJtwGB","https://api.spotify.com/v1/tracks/4JGyMnPJjO9ArabchJtwGB","https://api.spotify.com/v1/audio-analysis/4JGyMnPJjO9ArabchJtwGB","326200","4","Vier letzte Lieder: 2. September","10","Richard Strauss","0"
"0.265","0.169","10","-16.814","0","0.036","0.976","0.871","0.0903","0.0399","81.013","audio_features","7dMKKLuDqwGxPN29dmale9","spotify:track:7dMKKLuDqwGxPN29dmale9","https://api.spotify.com/v1/tracks/7dMKKLuDqwGxPN29dmale9","https://api.spotify.com/v1/audio-analysis/7dMKKLuDqwGxPN29dmale9","1240600","4","Piano Concerto No. 1 in B-Flat Minor, Op. 23: Allegro non troppo e molto maestoso","54","Pyotr Ilyich Tchaikovsky","0"
"0.183","0.0303","10","-27.999","1","0.0448","0.964","0.925","0.108","0.0422","69.003","audio_features","1jkymffjn9YGUfZxj6zx39","spotify:track:1jkymffjn9YGUfZxj6zx39","https://api.spotify.com/v1/tracks/1jkymffjn9YGUfZxj6zx39","https://api.spotify.com/v1/audio-analysis/1jkymffjn9YGUfZxj6zx39","183293","4","Requiem in D Minor, Op. 48: IV. Pie Jesu (Ed. Marc Rigaudière)","21","Gabriel Fauré","0"
"0.239","0.134","4","-16.519","0","0.035","0.921","0.802","0.115","0.118","141.53","audio_features","1ovOMQRYp2O2IbgtuhKbrA","spotify:track:1ovOMQRYp2O2IbgtuhKbrA","https://api.spotify.com/v1/tracks/1ovOMQRYp2O2IbgtuhKbrA","https://api.spotify.com/v1/audio-analysis/1ovOMQRYp2O2IbgtuhKbrA","711000","4","Symphony No.9 In E Minor, Op.95, B.178 - ""From The New World"": 4. Allegro con fuoco","47","Antonín Dvořák","0"
"0.233","0.168","10","-21.091","1","0.0341","0.976","0.9","0.105","0.0635","69.013","audio_features","5uVTvL2iGw42HhdM2R8Nhk","spotify:track:5uVTvL2iGw42HhdM2R8Nhk","https://api.spotify.com/v1/tracks/5uVTvL2iGw42HhdM2R8Nhk","https://api.spotify.com/v1/audio-analysis/5uVTvL2iGw42HhdM2R8Nhk","902880","4","Piano Concerto No. 3 in D Minor, Op. 30: I. Allegro","51","Sergei Rachmaninoff","0"
"0.513","0.147","3","-16.76","1","0.0845","0.979","0.907","0.1","0.126","139.409","audio_features","1CqzAHY4fRx2ErgIcexbfu","spotify:track:1CqzAHY4fRx2ErgIcexbfu","https://api.spotify.com/v1/tracks/1CqzAHY4fRx2ErgIcexbfu","https://api.spotify.com/v1/audio-analysis/1CqzAHY4fRx2ErgIcexbfu","334973","4","Pictures at an Exhibition: Pictures at an Exhibition: X. The great gate of Kiev","47","Modest Mussorgsky","0"
"0.148","0.0722","4","-25.217","0","0.0427","0.944","0.148","0.115","0.0467","87.882","audio_features","5pjDwtMPly0cNMbuGXhUOI","spotify:track:5pjDwtMPly0cNMbuGXhUOI","https://api.spotify.com/v1/tracks/5pjDwtMPly0cNMbuGXhUOI","https://api.spotify.com/v1/audio-analysis/5pjDwtMPly0cNMbuGXhUOI","478573","4","Cello Concerto in E Minor, Op.85 (1988 Digital Remaster): I. Adagio - Moderato","50","Edward Elgar","0"
"0.425","0.00472","7","-37.89","1","0.0479","0.996","0.953","0.0985","0.484","81.93","audio_features","49UFcP1xlcuxwkrCgDhxos","spotify:track:49UFcP1xlcuxwkrCgDhxos","https://api.spotify.com/v1/tracks/49UFcP1xlcuxwkrCgDhxos","https://api.spotify.com/v1/audio-analysis/49UFcP1xlcuxwkrCgDhxos","190560","3","3 Gymnopédies: No.1","21","Erik Satie","0"
"0.074","0.0114","5","-32.866","1","0.0438","0.839","0.883","0.122","0.0339","79.556","audio_features","1FDMJ0sheMse5ELss1p7s0","spotify:track:1FDMJ0sheMse5ELss1p7s0","https://api.spotify.com/v1/tracks/1FDMJ0sheMse5ELss1p7s0","https://api.spotify.com/v1/audio-analysis/1FDMJ0sheMse5ELss1p7s0","659000","1","Symphony No.5 In C Sharp Minor: 4. Adagietto (Sehr langsam)","49","Gustav Mahler","0"
"0.367","0.316","9","-14.49","0","0.0429","0.927","0.779","0.113","0.242","149.089","audio_features","0mcgXc8P5GyGtP9aY7zir6","spotify:track:0mcgXc8P5GyGtP9aY7zir6","https://api.spotify.com/v1/tracks/0mcgXc8P5GyGtP9aY7zir6","https://api.spotify.com/v1/audio-analysis/0mcgXc8P5GyGtP9aY7zir6","273562","4","Piazzolla: Libertango","48","Astor Piazzolla","0"
"0.222","0.0119","8","-32.855","1","0.0357","0.994","0.925","0.102","0.14","72.774","audio_features","4QCewnAXjBDejsS8713Bt9","spotify:track:4QCewnAXjBDejsS8713Bt9","https://api.spotify.com/v1/tracks/4QCewnAXjBDejsS8713Bt9","https://api.spotify.com/v1/audio-analysis/4QCewnAXjBDejsS8713Bt9","161360","3","Années de pèlerinage, 1ère année ""Suisse"", S. 160: No. 2. Au lac de Wallenstadt (At the Lake of Wallenstadt)","50","Franz Liszt","0"
"0.201","0.0628","0","-20.923","1","0.0396","0.808","0.785","0.423","0.113","78.221","audio_features","27NuoejNilotHbMBZgbkoU","spotify:track:27NuoejNilotHbMBZgbkoU","https://api.spotify.com/v1/tracks/27NuoejNilotHbMBZgbkoU","https://api.spotify.com/v1/audio-analysis/27NuoejNilotHbMBZgbkoU","306500","3","Romeo And Juliet, Op.64 / Act 1: Dance of the Knights","9","Sergei Prokofiev","0"
"0.128","0.0159","4","-34.595","1","0.0399","0.976","0.949","0.0874","0.0373","74.524","audio_features","5I5CZ3uWpdMYzOH2ihikcR","spotify:track:5I5CZ3uWpdMYzOH2ihikcR","https://api.spotify.com/v1/tracks/5I5CZ3uWpdMYzOH2ihikcR","https://api.spotify.com/v1/audio-analysis/5I5CZ3uWpdMYzOH2ihikcR","561500","4","Piano Concerto in G Major, M. 83: 2. Adagio assai","8","Maurice Ravel","0"
"0.319","0.158","2","-21.696","1","0.0585","0.991","0.882","0.164","0.163","81.164","audio_features","12edUqCUDcO7Msb4X42Q2z","spotify:track:12edUqCUDcO7Msb4X42Q2z","https://api.spotify.com/v1/tracks/12edUqCUDcO7Msb4X42Q2z","https://api.spotify.com/v1/audio-analysis/12edUqCUDcO7Msb4X42Q2z","276400","4","Roman nepi tancok (Romanian Folk Dances), BB 68: Romanian Folk Dances, Sz 56","49","Béla Bartók","0"
"0.159","0.0401","7","-27.516","1","0.0446","0.984","0.76","0.156","0.106","106.239","audio_features","67TCAXIe154ZGDNaWceqxC","spotify:track:67TCAXIe154ZGDNaWceqxC","https://api.spotify.com/v1/tracks/67TCAXIe154ZGDNaWceqxC","https://api.spotify.com/v1/audio-analysis/67TCAXIe154ZGDNaWceqxC","462627","4","String Quartet No. 62 in C Major, Op. 76, No. 3, Hob.III:77, ""Emperor"": II. Poco adagio, cantabile","50","Franz Joseph Haydn","0"
